PurchasingDocument,Item,DocumentItem,LastChangedon,ShortText,Material,Material1,CompanyCode,Plant,StorageLocation,MaterialGroup,Purchasinginforec,OrderQuantity,OrderUnit,OrderPriceUnit,QuantityConversion,QuantityConversion1,EqualTo,Denominator,NetOrderPrice,Priceunit,NetOrderValue,Grossordervalue,GRprocessingtime,TaxCode,InfoRecordUpdate,PrintPrice,fstReminderExped,sndReminderExped,trdReminderExped,UnltdOverdelivery,DeliveryCompleted,ItemCategory,AcctAssignmentCat,Consumption,GoodsReceipt,InvoiceReceipt,GRBasedInvVerif,BaseUnitofMeasure,PriceDate,PurchDocCategory,Effectivevalue,Affectscommitments,Address,UpdateGroupstats,PlannedDelivTime,NetWeight,UnitofWeight,TaxJurisdiction,ConfirmationControl,ProfitCenter,GrossWeight,Volume,VolumeUnit,Packagenumber,Address1,TimeofTransmission,NextTransmissionNumber,MatLedgerActive,MaterialType,Subtotal3,ReturnsItem,RebateBasis,Recloctimezone,PeriodIndforSLED,MRPArea,CreationDate,CreationTime,ProductTypeGroup
4500000047,5,4.5E+14,2017-10-18 00:00:00,Forks-500,MZ-RM-M500-05,MZ-RM-M500-05,1710,1710,171A,ZFORK,5300000231,50,PC,PC,1,1,1,1,38.14,1,1907,1907,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-10-18 00:00:00,F,1907,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1907,,1907,PST,D,1710,,00:00:00,1
4500000047,6,4.5E+14,2017-10-18 00:00:00,Brakes-500,MZ-RM-M500-06,MZ-RM-M500-06,1710,1710,171A,ZBRAKES,5300000232,50,PC,PC,1,1,1,1,33.37,1,1668.5,1668.5,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-10-18 00:00:00,F,1668.5,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1668.5,,1668.5,PST,D,1710,,00:00:00,1
4500000047,7,4.5E+14,2017-10-18 00:00:00,Derailleur Gears-500,MZ-RM-M500-07,MZ-RM-M500-07,1710,1710,171A,ZGEARS,5300000233,50,PC,PC,1,1,1,1,57.21,1,2860.5,2860.5,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-10-18 00:00:00,F,2860.5,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2860.5,,2860.5,PST,D,1710,,00:00:00,1
4500000047,8,4.5E+14,2017-10-18 00:00:00,Pedal Kit-500,MZ-RM-M500-08,MZ-RM-M500-08,1710,1710,171A,ZPEDAL,5300000234,50,PC,PC,1,1,1,1,28.61,1,1430.5,1430.5,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-10-18 00:00:00,F,1430.5,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1430.5,,1430.5,PST,D,1710,,00:00:00,1
4500000047,9,4.5E+14,2017-10-18 00:00:00,Drive Train-500,MZ-RM-M500-09,MZ-RM-M500-09,1710,1710,171A,ZTRAIN,5300000235,50,PC,PC,1,1,1,1,123.96,1,6198,6198,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-10-18 00:00:00,F,6198,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,6198,,6198,PST,D,1710,,00:00:00,1
4500000047,10,4.5E+14,2017-10-18 00:00:00,Shock Kit-500,MZ-RM-M500-10,MZ-RM-M500-10,1710,1710,171A,ZSHOCK,5300000236,50,PC,PC,1,1,1,1,28.61,1,1430.5,1430.5,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-10-18 00:00:00,F,1430.5,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1430.5,,1430.5,PST,D,1710,,00:00:00,1
4500000077,1,4.5E+14,2017-11-20 00:00:00,Frame-550,MZ-RM-M550-01,MZ-RM-M550-01,1710,1710,171A,ZFRAME,5300000207,22,PC,PC,1,1,1,1,669.08,1,14719.76,14719.76,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,14425.39,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,14719.76,,14719.76,PST,D,1710,,00:00:00,1
4500000077,2,4.5E+14,2017-11-20 00:00:00,Handle Bars-550,MZ-RM-M550-02,MZ-RM-M550-02,1710,1710,171A,ZHANDLE,5300000208,22,PC,PC,1,1,1,1,38.23,1,841.06,841.06,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,824.24,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,841.06,,841.06,PST,D,1710,,00:00:00,1
4500000077,3,4.5E+14,2017-11-20 00:00:00,Seat - 550,MZ-RM-M550-03,MZ-RM-M550-03,1710,1710,171A,ZSEAT,5300000209,22,PC,PC,1,1,1,1,38.23,1,841.06,841.06,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,824.24,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,841.06,,841.06,PST,D,1710,,00:00:00,1
4500000077,4,4.5E+14,2017-11-20 00:00:00,Wheels-550,MZ-RM-M550-04,MZ-RM-M550-04,1710,1710,171A,ZWHEEL,5300000210,44,PC,PC,1,1,1,1,47.79,1,2102.76,2102.76,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,2060.7,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2102.76,,2102.76,PST,D,1710,,00:00:00,1
4500000077,5,4.5E+14,2017-11-20 00:00:00,Forks-550,MZ-RM-M550-05,MZ-RM-M550-05,1710,1710,171A,ZFORK,5300000211,22,PC,PC,1,1,1,1,152.93,1,3364.46,3364.46,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,3297.17,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3364.46,,3364.46,PST,D,1710,,00:00:00,1
4500000077,6,4.5E+14,2017-11-20 00:00:00,Brakes-550,MZ-RM-M550-06,MZ-RM-M550-06,1710,1710,171A,ZBRAKES,5300000212,22,PC,PC,1,1,1,1,95.58,1,2102.76,2102.76,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,2060.7,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2102.76,,2102.76,PST,D,1710,,00:00:00,1
4500000077,7,4.5E+14,2017-11-20 00:00:00,Derailleur Gears-550,MZ-RM-M550-07,MZ-RM-M550-07,1710,1710,171A,ZGEARS,5300000213,22,PC,PC,1,1,1,1,229.4,1,5046.8,5046.8,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,4945.86,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5046.8,,5046.8,PST,D,1710,,00:00:00,1
4500000077,8,4.5E+14,2017-11-20 00:00:00,Pedal Kit-550,MZ-RM-M550-08,MZ-RM-M550-08,1710,1710,171A,ZPEDAL,5300000214,22,PC,PC,1,1,1,1,114.7,1,2523.4,2523.4,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,2472.93,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2523.4,,2523.4,PST,D,1710,,00:00:00,1
4500000077,9,4.5E+14,2017-11-20 00:00:00,Drive Train-550,MZ-RM-M550-09,MZ-RM-M550-09,1710,1710,171A,ZTRAIN,5300000215,22,PC,PC,1,1,1,1,382.33,1,8411.26,8411.26,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,8243.03,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,8411.26,,8411.26,PST,D,1710,,00:00:00,1
4500000077,10,4.5E+14,2017-11-20 00:00:00,Shock Kit-550,MZ-RM-M550-10,MZ-RM-M550-10,1710,1710,171A,ZSHOCK,5300000216,22,PC,PC,1,1,1,1,95.58,1,2102.76,2102.76,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,2060.7,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2102.76,,2102.76,PST,D,1710,,00:00:00,1
4500000079,1,4.5E+14,2017-11-20 00:00:00,Frame-500,MZ-RM-M500-01,MZ-RM-M500-01,1710,1710,171A,ZFRAME,5300000227,59,PC,PC,1,1,1,1,114.42,1,6750.78,6750.78,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,6750.78,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,6750.78,,6750.78,PST,D,1710,,00:00:00,1
4500000079,2,4.5E+14,2017-11-20 00:00:00,Handle Bars-500,MZ-RM-M500-02,MZ-RM-M500-02,1710,1710,171A,ZHANDLE,5300000228,59,PC,PC,1,1,1,1,9.54,1,562.86,562.86,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,562.86,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,562.86,,562.86,PST,D,1710,,00:00:00,1
4500000079,3,4.5E+14,2017-11-20 00:00:00,Seat - 500,MZ-RM-M500-03,MZ-RM-M500-03,1710,1710,171A,ZSEAT,5300000229,59,PC,PC,1,1,1,1,9.54,1,562.86,562.86,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,562.86,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,562.86,,562.86,PST,D,1710,,00:00:00,1
4500000079,4,4.5E+14,2017-11-20 00:00:00,Wheels-500,MZ-RM-M500-04,MZ-RM-M500-04,1710,1710,171A,ZWHEEL,5300000230,118,PC,PC,1,1,1,1,16.69,1,1969.42,1969.42,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,1969.42,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1969.42,,1969.42,PST,D,1710,,00:00:00,1
4500000079,5,4.5E+14,2017-11-20 00:00:00,Forks-500,MZ-RM-M500-05,MZ-RM-M500-05,1710,1710,171A,ZFORK,5300000231,59,PC,PC,1,1,1,1,38.14,1,2250.26,2250.26,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,2250.26,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2250.26,,2250.26,PST,D,1710,,00:00:00,1
4500000079,6,4.5E+14,2017-11-20 00:00:00,Brakes-500,MZ-RM-M500-06,MZ-RM-M500-06,1710,1710,171A,ZBRAKES,5300000232,59,PC,PC,1,1,1,1,33.37,1,1968.83,1968.83,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,1968.83,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1968.83,,1968.83,PST,D,1710,,00:00:00,1
4500000079,7,4.5E+14,2017-11-20 00:00:00,Derailleur Gears-500,MZ-RM-M500-07,MZ-RM-M500-07,1710,1710,171A,ZGEARS,5300000233,59,PC,PC,1,1,1,1,57.21,1,3375.39,3375.39,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,3375.39,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,3375.39,,3375.39,PST,D,1710,,00:00:00,1
4500000079,8,4.5E+14,2017-11-20 00:00:00,Pedal Kit-500,MZ-RM-M500-08,MZ-RM-M500-08,1710,1710,171A,ZPEDAL,5300000234,59,PC,PC,1,1,1,1,28.61,1,1687.99,1687.99,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,1687.99,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1687.99,,1687.99,PST,D,1710,,00:00:00,1
4500000079,9,4.5E+14,2017-11-20 00:00:00,Drive Train-500,MZ-RM-M500-09,MZ-RM-M500-09,1710,1710,171A,ZTRAIN,5300000235,59,PC,PC,1,1,1,1,123.96,1,7313.64,7313.64,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,7313.64,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,7313.64,,7313.64,PST,D,1710,,00:00:00,1
4500000079,10,4.5E+14,2017-11-20 00:00:00,Shock Kit-500,MZ-RM-M500-10,MZ-RM-M500-10,1710,1710,171A,ZSHOCK,5300000236,59,PC,PC,1,1,1,1,28.61,1,1687.99,1687.99,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-11-20 00:00:00,F,1687.99,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1687.99,,1687.99,PST,D,1710,,00:00:00,1
4500000089,1,4.5E+14,2017-12-19 00:00:00,Frame-550,MZ-RM-M550-01,MZ-RM-M550-01,1710,1710,171A,ZFRAME,5300000207,49,PC,PC,1,1,1,1,669.08,1,32784.92,32784.92,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,32129.23,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,32784.92,,32784.92,PST,D,1710,,00:00:00,1
4500000089,2,4.5E+14,2017-12-19 00:00:00,Handle Bars-550,MZ-RM-M550-02,MZ-RM-M550-02,1710,1710,171A,ZHANDLE,5300000208,49,PC,PC,1,1,1,1,38.23,1,1873.27,1873.27,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,1835.8,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1873.27,,1873.27,PST,D,1710,,00:00:00,1
4500000089,3,4.5E+14,2017-12-19 00:00:00,Seat - 550,MZ-RM-M550-03,MZ-RM-M550-03,1710,1710,171A,ZSEAT,5300000209,49,PC,PC,1,1,1,1,38.23,1,1873.27,1873.27,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,1835.8,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1873.27,,1873.27,PST,D,1710,,00:00:00,1
4500000089,4,4.5E+14,2017-12-19 00:00:00,Wheels-550,MZ-RM-M550-04,MZ-RM-M550-04,1710,1710,171A,ZWHEEL,5300000210,98,PC,PC,1,1,1,1,47.79,1,4683.42,4683.42,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,4589.75,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,4683.42,,4683.42,PST,D,1710,,00:00:00,1
4500000089,5,4.5E+14,2017-12-19 00:00:00,Forks-550,MZ-RM-M550-05,MZ-RM-M550-05,1710,1710,171A,ZFORK,5300000211,49,PC,PC,1,1,1,1,152.93,1,7493.57,7493.57,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,7343.7,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,7493.57,,7493.57,PST,D,1710,,00:00:00,1
4500000089,6,4.5E+14,2017-12-19 00:00:00,Brakes-550,MZ-RM-M550-06,MZ-RM-M550-06,1710,1710,171A,ZBRAKES,5300000212,49,PC,PC,1,1,1,1,95.58,1,4683.42,4683.42,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,4589.75,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,4683.42,,4683.42,PST,D,1710,,00:00:00,1
4500000089,7,4.5E+14,2017-12-19 00:00:00,Derailleur Gears-550,MZ-RM-M550-07,MZ-RM-M550-07,1710,1710,171A,ZGEARS,5300000213,49,PC,PC,1,1,1,1,229.4,1,11240.6,11240.6,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,11015.79,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,11240.6,,11240.6,PST,D,1710,,00:00:00,1
4500000089,8,4.5E+14,2017-12-19 00:00:00,Pedal Kit-550,MZ-RM-M550-08,MZ-RM-M550-08,1710,1710,171A,ZPEDAL,5300000214,49,PC,PC,1,1,1,1,114.7,1,5620.3,5620.3,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,5507.89,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5620.3,,5620.3,PST,D,1710,,00:00:00,1
4500000089,9,4.5E+14,2017-12-19 00:00:00,Drive Train-550,MZ-RM-M550-09,MZ-RM-M550-09,1710,1710,171A,ZTRAIN,5300000215,49,PC,PC,1,1,1,1,382.33,1,18734.17,18734.17,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,18359.49,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,18734.17,,18734.17,PST,D,1710,,00:00:00,1
4500000089,10,4.5E+14,2017-12-19 00:00:00,Shock Kit-550,MZ-RM-M550-10,MZ-RM-M550-10,1710,1710,171A,ZSHOCK,5300000216,49,PC,PC,1,1,1,1,95.58,1,4683.42,4683.42,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,4589.75,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,4683.42,,4683.42,PST,D,1710,,00:00:00,1
4500000091,1,4.5E+14,2017-12-19 00:00:00,Frame-500,MZ-RM-M500-01,MZ-RM-M500-01,1710,1710,171A,ZFRAME,5300000227,48,PC,PC,1,1,1,1,114.42,1,5492.16,5492.16,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,5492.16,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5492.16,,5492.16,PST,D,1710,,00:00:00,1
4500000091,2,4.5E+14,2017-12-19 00:00:00,Handle Bars-500,MZ-RM-M500-02,MZ-RM-M500-02,1710,1710,171A,ZHANDLE,5300000228,48,PC,PC,1,1,1,1,9.54,1,457.92,457.92,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,457.92,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,457.92,,457.92,PST,D,1710,,00:00:00,1
4500000091,3,4.5E+14,2017-12-19 00:00:00,Seat - 500,MZ-RM-M500-03,MZ-RM-M500-03,1710,1710,171A,ZSEAT,5300000229,48,PC,PC,1,1,1,1,9.54,1,457.92,457.92,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,457.92,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,457.92,,457.92,PST,D,1710,,00:00:00,1
4500000091,4,4.5E+14,2017-12-19 00:00:00,Wheels-500,MZ-RM-M500-04,MZ-RM-M500-04,1710,1710,171A,ZWHEEL,5300000230,96,PC,PC,1,1,1,1,16.69,1,1602.24,1602.24,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,1602.24,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1602.24,,1602.24,PST,D,1710,,00:00:00,1
4500000091,5,4.5E+14,2017-12-19 00:00:00,Forks-500,MZ-RM-M500-05,MZ-RM-M500-05,1710,1710,171A,ZFORK,5300000231,48,PC,PC,1,1,1,1,38.14,1,1830.72,1830.72,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,1830.72,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1830.72,,1830.72,PST,D,1710,,00:00:00,1
4500000091,6,4.5E+14,2017-12-19 00:00:00,Brakes-500,MZ-RM-M500-06,MZ-RM-M500-06,1710,1710,171A,ZBRAKES,5300000232,48,PC,PC,1,1,1,1,33.37,1,1601.76,1601.76,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,1601.76,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1601.76,,1601.76,PST,D,1710,,00:00:00,1
4500000091,7,4.5E+14,2017-12-19 00:00:00,Derailleur Gears-500,MZ-RM-M500-07,MZ-RM-M500-07,1710,1710,171A,ZGEARS,5300000233,48,PC,PC,1,1,1,1,57.21,1,2746.08,2746.08,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,2746.08,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,2746.08,,2746.08,PST,D,1710,,00:00:00,1
4500000091,8,4.5E+14,2017-12-19 00:00:00,Pedal Kit-500,MZ-RM-M500-08,MZ-RM-M500-08,1710,1710,171A,ZPEDAL,5300000234,48,PC,PC,1,1,1,1,28.61,1,1373.28,1373.28,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,1373.28,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1373.28,,1373.28,PST,D,1710,,00:00:00,1
4500000091,9,4.5E+14,2017-12-19 00:00:00,Drive Train-500,MZ-RM-M500-09,MZ-RM-M500-09,1710,1710,171A,ZTRAIN,5300000235,48,PC,PC,1,1,1,1,123.96,1,5950.08,5950.08,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,5950.08,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,5950.08,,5950.08,PST,D,1710,,00:00:00,1
4500000091,10,4.5E+14,2017-12-19 00:00:00,Shock Kit-500,MZ-RM-M500-10,MZ-RM-M500-10,1710,1710,171A,ZSHOCK,5300000236,48,PC,PC,1,1,1,1,28.61,1,1373.28,1373.28,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2017-12-19 00:00:00,F,1373.28,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1373.28,,1373.28,PST,D,1710,,00:00:00,1
4500000099,1,4.5E+14,2018-01-05 00:00:00,Frame-550,MZ-RM-M550-01,MZ-RM-M550-01,1710,1710,171A,ZFRAME,5300000207,2,PC,PC,1,1,1,1,669.08,1,1338.16,1338.16,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,1311.39,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,1338.16,,1338.16,PST,D,1710,,00:00:00,1
4500000099,2,4.5E+14,2018-01-05 00:00:00,Handle Bars-550,MZ-RM-M550-02,MZ-RM-M550-02,1710,1710,171A,ZHANDLE,5300000208,2,PC,PC,1,1,1,1,38.23,1,76.46,76.46,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,74.93,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,76.46,,76.46,PST,D,1710,,00:00:00,1
4500000099,3,4.5E+14,2018-01-05 00:00:00,Seat - 550,MZ-RM-M550-03,MZ-RM-M550-03,1710,1710,171A,ZSEAT,5300000209,2,PC,PC,1,1,1,1,38.23,1,76.46,76.46,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,74.93,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,76.46,,76.46,PST,D,1710,,00:00:00,1
4500000099,4,4.5E+14,2018-01-05 00:00:00,Wheels-550,MZ-RM-M550-04,MZ-RM-M550-04,1710,1710,171A,ZWHEEL,5300000210,4,PC,PC,1,1,1,1,47.79,1,191.16,191.16,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,187.34,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,191.16,,191.16,PST,D,1710,,00:00:00,1
4500000099,5,4.5E+14,2018-01-05 00:00:00,Forks-550,MZ-RM-M550-05,MZ-RM-M550-05,1710,1710,171A,ZFORK,5300000211,2,PC,PC,1,1,1,1,152.93,1,305.86,305.86,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,299.74,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,305.86,,305.86,PST,D,1710,,00:00:00,1
4500000099,6,4.5E+14,2018-01-05 00:00:00,Brakes-550,MZ-RM-M550-06,MZ-RM-M550-06,1710,1710,171A,ZBRAKES,5300000212,2,PC,PC,1,1,1,1,95.58,1,191.16,191.16,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,187.34,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,191.16,,191.16,PST,D,1710,,00:00:00,1
4500000099,7,4.5E+14,2018-01-05 00:00:00,Derailleur Gears-550,MZ-RM-M550-07,MZ-RM-M550-07,1710,1710,171A,ZGEARS,5300000213,2,PC,PC,1,1,1,1,229.4,1,458.8,458.8,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,449.62,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,458.8,,458.8,PST,D,1710,,00:00:00,1
4500000099,8,4.5E+14,2018-01-05 00:00:00,Pedal Kit-550,MZ-RM-M550-08,MZ-RM-M550-08,1710,1710,171A,ZPEDAL,5300000214,2,PC,PC,1,1,1,1,114.7,1,229.4,229.4,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,224.81,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,229.4,,229.4,PST,D,1710,,00:00:00,1
4500000099,9,4.5E+14,2018-01-05 00:00:00,Drive Train-550,MZ-RM-M550-09,MZ-RM-M550-09,1710,1710,171A,ZTRAIN,5300000215,2,PC,PC,1,1,1,1,382.33,1,764.66,764.66,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,749.37,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,764.66,,764.66,PST,D,1710,,00:00:00,1
4500000099,10,4.5E+14,2018-01-05 00:00:00,Shock Kit-550,MZ-RM-M550-10,MZ-RM-M550-10,1710,1710,171A,ZSHOCK,5300000216,2,PC,PC,1,1,1,1,95.58,1,191.16,191.16,0,I0,C,X,0,0,0,,X,0,,,X,X,,PC,2018-01-05 00:00:00,F,187.34,X,,SAP,0,0,,7700000000,,US10_PLM,0,0,,0,23411,00:00:00,1,X,ROH,191.16,,191.16,PST,D,1710,,00:00:00,1
